,ghsa_id,cve_id,url,html_url,summary,description,type,severity,repository_advisory_url,source_code_location,identifiers_0_value,identifiers_0_type,identifiers_1_value,identifiers_1_type,references,published_at,updated_at,github_reviewed_at,nvd_published_at,withdrawn_at,vulnerabilities_0_package_ecosystem,vulnerabilities_0_package_name,vulnerabilities_0_vulnerable_version_range,vulnerabilities_0_first_patched_version,vulnerabilities_0_vulnerable_functions,cvss_vector_string,cvss_score,cwes_0_cwe_id,cwes_0_name,credits,vulnerabilities_1_package_ecosystem,vulnerabilities_1_package_name,vulnerabilities_1_vulnerable_version_range,vulnerabilities_1_first_patched_version,vulnerabilities_1_vulnerable_functions,vulnerabilities_2_package_ecosystem,vulnerabilities_2_package_name,vulnerabilities_2_vulnerable_version_range,vulnerabilities_2_first_patched_version,vulnerabilities_2_vulnerable_functions,vulnerabilities_3_package_ecosystem,vulnerabilities_3_package_name,vulnerabilities_3_vulnerable_version_range,vulnerabilities_3_first_patched_version,vulnerabilities_3_vulnerable_functions,cwes_1_cwe_id,cwes_1_name,cwes,vulnerabilities_4_package_ecosystem,vulnerabilities_4_package_name,vulnerabilities_4_vulnerable_version_range,vulnerabilities_4_first_patched_version,vulnerabilities_4_vulnerable_functions,vulnerabilities_5_package_ecosystem,vulnerabilities_5_package_name,vulnerabilities_5_vulnerable_version_range,vulnerabilities_5_first_patched_version,vulnerabilities_5_vulnerable_functions,vulnerabilities_6_package_ecosystem,vulnerabilities_6_package_name,vulnerabilities_6_vulnerable_version_range,vulnerabilities_6_first_patched_version,vulnerabilities_6_vulnerable_functions,vulnerabilities_7_package_ecosystem,vulnerabilities_7_package_name,vulnerabilities_7_vulnerable_version_range,vulnerabilities_7_first_patched_version,vulnerabilities_7_vulnerable_functions,vulnerabilities_8_package_ecosystem,vulnerabilities_8_package_name,vulnerabilities_8_vulnerable_version_range,vulnerabilities_8_first_patched_version,vulnerabilities_8_vulnerable_functions,vulnerabilities_9_package_ecosystem,vulnerabilities_9_package_name,vulnerabilities_9_vulnerable_version_range,vulnerabilities_9_first_patched_version,vulnerabilities_9_vulnerable_functions,cwes_2_cwe_id,cwes_2_name,vulnerabilities_10_package_ecosystem,vulnerabilities_10_package_name,vulnerabilities_10_vulnerable_version_range,vulnerabilities_10_first_patched_version,vulnerabilities_10_vulnerable_functions,vulnerabilities_11_package_ecosystem,vulnerabilities_11_package_name,vulnerabilities_11_vulnerable_version_range,vulnerabilities_11_first_patched_version,vulnerabilities_11_vulnerable_functions,vulnerabilities_12_package_ecosystem,vulnerabilities_12_package_name,vulnerabilities_12_vulnerable_version_range,vulnerabilities_12_first_patched_version,vulnerabilities_12_vulnerable_functions,vulnerabilities_2_vulnerable_functions_0,cwes_3_cwe_id,cwes_3_name,cwes_4_cwe_id,cwes_4_name,vulnerabilities_13_package_ecosystem,vulnerabilities_13_package_name,vulnerabilities_13_vulnerable_version_range,vulnerabilities_13_first_patched_version,vulnerabilities_13_vulnerable_functions,vulnerabilities_14_package_ecosystem,vulnerabilities_14_package_name,vulnerabilities_14_vulnerable_version_range,vulnerabilities_14_first_patched_version,vulnerabilities_14_vulnerable_functions
1169,GHSA-2mcj-3r3r-v5wm,CVE-2016-6623,https://api.github.com/advisories/GHSA-2mcj-3r3r-v5wm,https://github.com/advisories/GHSA-2mcj-3r3r-v5wm,phpMyAdmin DoS Vulnerability,,reviewed,medium,,,GHSA-2mcj-3r3r-v5wm,GHSA,CVE-2016-6623,CVE,,2022-05-17T02:37:25Z,2023-07-31T19:50:35Z,2023-07-31T19:50:34Z,2016-12-11T02:59:00Z,,composer,phpmyadmin/phpmyadmin,">= 4.6, < 4.6.4",4.6.4,[],CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,CWE-20,Improper Input Validation,,composer,phpmyadmin/phpmyadmin,">= 4.4, < 4.4.15.8",4.4.15.8,[],composer,phpmyadmin/phpmyadmin,">= 4.0, < 4.0.10.17",4.0.10.17,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,GHSA-567r-vqj7-5cw7,CVE-2016-6629,https://api.github.com/advisories/GHSA-567r-vqj7-5cw7,https://github.com/advisories/GHSA-567r-vqj7-5cw7,phpMyAdmin Authentication Bypass,,reviewed,critical,,,GHSA-567r-vqj7-5cw7,GHSA,CVE-2016-6629,CVE,,2022-05-17T02:37:14Z,2023-07-31T19:54:23Z,2023-07-31T19:54:22Z,2016-12-11T02:59:00Z,,composer,phpmyadmin/phpmyadmin,">= 4.6, < 4.6.4",4.6.4,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,,composer,phpmyadmin/phpmyadmin,">= 4.4, < 4.4.15.8",4.4.15.8,[],composer,phpmyadmin/phpmyadmin,">= 4.0, < 4.0.10.17",4.0.10.17,[],,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,GHSA-3fj4-q72x-x2g9,CVE-2016-7405,https://api.github.com/advisories/GHSA-3fj4-q72x-x2g9,https://github.com/advisories/GHSA-3fj4-q72x-x2g9,ADOdb Library SQL Injection,,reviewed,critical,,,GHSA-3fj4-q72x-x2g9,GHSA,CVE-2016-7405,CVE,,2022-05-17T02:37:05Z,2023-09-08T10:25:24Z,2023-07-31T19:43:14Z,2016-10-03T18:59:00Z,,composer,adodb/adodb-php,">= 5.0, < 5.20.7",5.20.7,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,GHSA-9xhq-pm7v-693p,CVE-2016-9847,https://api.github.com/advisories/GHSA-9xhq-pm7v-693p,https://github.com/advisories/GHSA-9xhq-pm7v-693p,phpMyAdmin Cryptographic Vulnerability,,reviewed,medium,,,GHSA-9xhq-pm7v-693p,GHSA,CVE-2016-9847,CVE,,2022-05-17T02:36:42Z,2023-07-31T21:54:58Z,2023-07-31T21:54:58Z,2016-12-11T02:59:00Z,,composer,phpmyadmin/phpmyadmin,">= 4.6, < 4.6.5",4.6.5,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,,composer,phpmyadmin/phpmyadmin,">= 4.4, < 4.4.15.9",4.4.15.9,[],composer,phpmyadmin/phpmyadmin,">= 4.0, < 4.0.10.18",4.0.10.18,[],,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,GHSA-hmmx-wxh4-9w8w,CVE-2016-9857,https://api.github.com/advisories/GHSA-hmmx-wxh4-9w8w,https://github.com/advisories/GHSA-hmmx-wxh4-9w8w,phpMyAdmin XSS Vulnerability,,reviewed,medium,,,GHSA-hmmx-wxh4-9w8w,GHSA,CVE-2016-9857,CVE,,2022-05-17T02:36:38Z,2023-07-31T21:50:15Z,2023-07-31T21:50:15Z,2016-12-11T02:59:00Z,,composer,phpmyadmin/phpmyadmin,">= 4.6, < 4.6.5",4.6.5,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,phpmyadmin/phpmyadmin,">= 4.4, < 4.4.15.9",4.4.15.9,[],composer,phpmyadmin/phpmyadmin,">= 4.0, < 4.0.10.18",4.0.10.18,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,GHSA-rmmf-5xhh-gg27,CVE-2016-9853,https://api.github.com/advisories/GHSA-rmmf-5xhh-gg27,https://github.com/advisories/GHSA-rmmf-5xhh-gg27,phpMyAdmin path disclosure,,reviewed,medium,,,GHSA-rmmf-5xhh-gg27,GHSA,CVE-2016-9853,CVE,,2022-05-17T02:36:38Z,2023-07-31T21:52:21Z,2023-07-31T21:52:21Z,2016-12-11T02:59:00Z,,composer,phpmyadmin/phpmyadmin,">= 4.6, < 4.6.5",4.6.5,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,,composer,phpmyadmin/phpmyadmin,">= 4.4, < 4.4.15.9",4.4.15.9,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,GHSA-j8mx-x32r-5rf4,CVE-2016-9856,https://api.github.com/advisories/GHSA-j8mx-x32r-5rf4,https://github.com/advisories/GHSA-j8mx-x32r-5rf4,phpMyAdmin XSS Vulnerability,,reviewed,medium,,,GHSA-j8mx-x32r-5rf4,GHSA,CVE-2016-9856,CVE,,2022-05-17T02:36:37Z,2023-07-31T21:48:01Z,2023-07-31T21:48:00Z,2016-12-11T02:59:00Z,,composer,phpmyadmin/phpmyadmin,">= 4.6, < 4.6.5",4.6.5,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,phpmyadmin/phpmyadmin,">= 4.4, < 4.4.15.9",4.4.15.9,[],composer,phpmyadmin/phpmyadmin,">= 4.0, < 4.0.10.18",4.0.10.18,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,GHSA-qgrq-64g6-mmh6,CVE-2016-9863,https://api.github.com/advisories/GHSA-qgrq-64g6-mmh6,https://github.com/advisories/GHSA-qgrq-64g6-mmh6,phpMyAdmin DoS Vulnerability,,reviewed,high,,,GHSA-qgrq-64g6-mmh6,GHSA,CVE-2016-9863,CVE,,2022-05-17T02:36:36Z,2023-07-31T21:46:12Z,2023-07-31T21:46:10Z,2016-12-11T03:00:00Z,,composer,phpmyadmin/phpmyadmin,">= 4.6, < 4.6.5",4.6.5,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,CWE-20,Improper Input Validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,GHSA-jvxx-8xxf-5495,CVE-2016-9866,https://api.github.com/advisories/GHSA-jvxx-8xxf-5495,https://github.com/advisories/GHSA-jvxx-8xxf-5495,phpMyAdmin CSRF Vulnerability,,reviewed,critical,,,GHSA-jvxx-8xxf-5495,GHSA,CVE-2016-9866,CVE,,2022-05-17T02:36:23Z,2023-07-31T21:44:51Z,2023-07-31T21:44:50Z,2016-12-11T03:00:00Z,,composer,phpmyadmin/phpmyadmin,">= 4.6, < 4.6.5",4.6.5,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CWE-352,Cross-Site Request Forgery (CSRF),,composer,phpmyadmin/phpmyadmin,">= 4.4, < 4.4.15.9",4.4.15.9,[],composer,phpmyadmin/phpmyadmin,">= 4.0, < 4.0.10.18",4.0.10.18,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,GHSA-93gj-rg98-h7mm,CVE-2017-2644,https://api.github.com/advisories/GHSA-93gj-rg98-h7mm,https://github.com/advisories/GHSA-93gj-rg98-h7mm,Moodle XSS Vulnerability,,reviewed,medium,,,GHSA-93gj-rg98-h7mm,GHSA,CVE-2017-2644,CVE,,2022-05-17T02:30:18Z,2023-07-27T21:25:18Z,2023-07-27T21:25:17Z,2017-03-26T18:59:00Z,,composer,moodle/moodle,">= 3.2, <= 3.2.1",3.2.2,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,moodle/moodle,">= 3.1, <= 3.1.4",3.1.5,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,GHSA-hqxc-w9vw-3hp5,CVE-2017-11127,https://api.github.com/advisories/GHSA-hqxc-w9vw-3hp5,https://github.com/advisories/GHSA-hqxc-w9vw-3hp5,Bolt CMS Stored XSS,,reviewed,medium,,,GHSA-hqxc-w9vw-3hp5,GHSA,CVE-2017-11127,CVE,,2022-05-17T02:27:47Z,2023-07-27T21:29:50Z,2023-07-27T21:29:49Z,2017-07-17T19:29:00Z,,composer,bolt/bolt,<= 3.2.14,,[],CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,GHSA-c9r9-3h38-r7vj,CVE-2017-11675,https://api.github.com/advisories/GHSA-c9r9-3h38-r7vj,https://github.com/advisories/GHSA-c9r9-3h38-r7vj,Authenticated RCE in Zen Cart 1.5.5e,,reviewed,high,,,GHSA-c9r9-3h38-r7vj,GHSA,CVE-2017-11675,CVE,,2022-05-17T02:20:07Z,2023-07-07T00:08:36Z,2023-07-07T00:08:36Z,2017-07-27T06:29:00Z,,composer,zencart/zencart,< 1.5.5e,,[],CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,CWE-94,Improper Control of Generation of Code ('Code Injection'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,GHSA-6pvw-hh48-jx7p,CVE-2017-9516,https://api.github.com/advisories/GHSA-6pvw-hh48-jx7p,https://github.com/advisories/GHSA-6pvw-hh48-jx7p,Craft CMS XSS Vulnerability,,reviewed,medium,,,GHSA-6pvw-hh48-jx7p,GHSA,CVE-2017-9516,CVE,,2022-05-17T02:14:13Z,2023-07-27T22:18:48Z,2023-07-27T22:18:47Z,2017-06-08T13:29:00Z,,composer,craftcms/cms,< 2.6.2982,2.6.2982,[],CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,GHSA-7w53-hfpw-rg3g,CVE-2013-1397,https://api.github.com/advisories/GHSA-7w53-hfpw-rg3g,https://github.com/advisories/GHSA-7w53-hfpw-rg3g,Symfony Arbitrary PHP code Execution,,reviewed,high,,https://github.com/symfony/symfony,GHSA-7w53-hfpw-rg3g,GHSA,CVE-2013-1397,CVE,,2022-05-17T01:36:49Z,2023-08-28T23:40:23Z,2023-08-28T23:40:22Z,2014-06-02T15:55:00Z,,composer,symfony/symfony,">= 2.0, < 2.0.22",2.0.22,[],,,CWE-94,Improper Control of Generation of Code ('Code Injection'),,composer,symfony/symfony,">= 2.1, < 2.1.7",2.1.7,[],composer,symfony/symfony,">= 2.2, < 2.2.12",2.2.12,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,GHSA-r8m7-792j-5jvq,CVE-2013-7074,https://api.github.com/advisories/GHSA-r8m7-792j-5jvq,https://github.com/advisories/GHSA-r8m7-792j-5jvq,TYPO3 Cross-Site Scripting (XSS) vulnerabilities in Content Editing Wizards component,,reviewed,low,,https://github.com/TYPO3/typo3,GHSA-r8m7-792j-5jvq,GHSA,CVE-2013-7074,CVE,,2022-05-17T01:29:44Z,2023-08-28T23:36:29Z,2023-08-28T23:36:28Z,2013-12-21T00:55:00Z,,composer,typo3/cms,">= 4.5.0, <= 4.5.31",4.5.32,[],CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:N/I:L/A:N,3.0,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,typo3/cms,">= 4.7.0, <= 4.7.16",4.7.17,[],composer,typo3/cms,">= 6.0.0, <= 6.0.11",6.0.12,[],composer,typo3/cms,">= 6.1.0, <= 6.1.6",6.1.7,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,GHSA-qj69-chjp-g4f5,CVE-2013-7078,https://api.github.com/advisories/GHSA-qj69-chjp-g4f5,https://github.com/advisories/GHSA-qj69-chjp-g4f5,TYPO3 Cross-site scripting (XSS) vulnerability in the Extbase Framework,,reviewed,low,,https://github.com/TYPO3-CMS/core,GHSA-qj69-chjp-g4f5,GHSA,CVE-2013-7078,CVE,,2022-05-17T01:29:44Z,2023-08-28T23:36:20Z,2023-08-28T23:36:19Z,2014-01-19T18:55:00Z,,composer,typo3/cms-core,">= 4.5.0, < 4.5.31",4.5.31,[],,,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,typo3/cms-core,">= 4.7.0, < 4.7.16",4.7.16,[],composer,typo3/cms-core,">= 6.1.0, < 6.1.6",6.1.6,[],composer,typo3/cms-core,">= 6.0.0, < 6.0.11",6.0.11,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,GHSA-vc74-c4m6-9979,CVE-2013-7082,https://api.github.com/advisories/GHSA-vc74-c4m6-9979,https://github.com/advisories/GHSA-vc74-c4m6-9979,TYPO3 Flow Cross-site scripting (XSS) vulnerability,,reviewed,medium,,,GHSA-vc74-c4m6-9979,GHSA,CVE-2013-7082,CVE,,2022-05-17T01:29:43Z,2023-08-28T23:35:28Z,2023-08-28T23:35:27Z,2013-12-21T00:55:00Z,,composer,typo3/flow,">= 1.1, < 1.1.1",1.1.1,[],,,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,typo3/flow,">= 2.0, < 2.0.1",2.0.1,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,GHSA-5cmc-r23m-hvrr,CVE-2013-7077,https://api.github.com/advisories/GHSA-5cmc-r23m-hvrr,https://github.com/advisories/GHSA-5cmc-r23m-hvrr,TYPO3 Cross-site scripting (XSS) vulnerability in the Backend User Administration Module ,,reviewed,medium,,https://github.com/TYPO3-CMS/core,GHSA-5cmc-r23m-hvrr,GHSA,CVE-2013-7077,CVE,,2022-05-17T01:29:43Z,2023-08-28T23:35:37Z,2023-08-28T23:35:36Z,2013-12-21T00:55:00Z,,composer,typo3/cms-core,">= 6.0, < 6.0.12",6.0.12,[],,,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,typo3/cms-core,">= 6.1, < 6.1.7",6.1.7,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,GHSA-h3vg-4x76-v28w,CVE-2017-14241,https://api.github.com/advisories/GHSA-h3vg-4x76-v28w,https://github.com/advisories/GHSA-h3vg-4x76-v28w,Dolibarr ERP and CRM contain XSS Vulnerability,,reviewed,medium,,,GHSA-h3vg-4x76-v28w,GHSA,CVE-2017-14241,CVE,,2022-05-17T01:05:38Z,2023-09-18T12:30:28Z,2023-07-27T00:25:32Z,2017-09-11T09:29:00Z,,composer,dolibarr/dolibarr,< 6.0.1,6.0.1,[],CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,GHSA-p9wf-x8h5-44fr,CVE-2017-14240,https://api.github.com/advisories/GHSA-p9wf-x8h5-44fr,https://github.com/advisories/GHSA-p9wf-x8h5-44fr,Dolibarr ERP and CRM Sensitive Data Disclosure,,reviewed,high,,,GHSA-p9wf-x8h5-44fr,GHSA,CVE-2017-14240,CVE,,2022-05-17T01:05:37Z,2023-09-18T12:29:30Z,2023-07-27T00:23:19Z,2017-09-11T09:29:00Z,,composer,dolibarr/dolibarr,<= 6.0.0,6.0.1,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,GHSA-7mfw-g8x4-rq2w,CVE-2017-12156,https://api.github.com/advisories/GHSA-7mfw-g8x4-rq2w,https://github.com/advisories/GHSA-7mfw-g8x4-rq2w,Moodle XSS Vulnerability,,reviewed,medium,,,GHSA-7mfw-g8x4-rq2w,GHSA,CVE-2017-12156,CVE,,2022-05-17T00:51:04Z,2023-07-27T00:29:54Z,2023-07-27T00:29:53Z,2017-09-18T04:29:00Z,,composer,moodle/moodle,">= 3.3, <= 3.3.1",3.3.2,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,moodle/moodle,">= 3.2, <= 3.2.4",3.2.5,[],composer,moodle/moodle,">= 3.1, <= 3.1.7",3.1.8,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,GHSA-hwq7-cvp8-6hm3,CVE-2015-3880,https://api.github.com/advisories/GHSA-hwq7-cvp8-6hm3,https://github.com/advisories/GHSA-hwq7-cvp8-6hm3,phpBB Open Redirect,,reviewed,medium,,https://github.com/phpbb/phpbb,GHSA-hwq7-cvp8-6hm3,GHSA,CVE-2015-3880,CVE,,2022-05-17T00:47:44Z,2023-08-03T21:30:12Z,2023-08-03T21:30:11Z,2017-09-19T15:29:00Z,,composer,phpbb/phpbb,< 3.0.14,3.0.14,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-601,URL Redirection to Untrusted Site ('Open Redirect'),,composer,phpbb/phpbb,">= 3.1.0, < 3.1.4",3.1.4,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,GHSA-gw95-48xq-gqf9,CVE-2017-12157,https://api.github.com/advisories/GHSA-gw95-48xq-gqf9,https://github.com/advisories/GHSA-gw95-48xq-gqf9,Moodle sensitive information disclosure,,reviewed,medium,,,GHSA-gw95-48xq-gqf9,GHSA,CVE-2017-12157,CVE,,2022-05-17T00:47:32Z,2023-07-27T00:35:15Z,2023-07-27T00:35:14Z,2017-09-18T04:29:00Z,,composer,moodle/moodle,">= 3.3, <= 3.3.1",3.3.2,[],CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,4.3,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,,composer,moodle/moodle,">= 3.2, <= 3.2.4",3.2.5,[],composer,moodle/moodle,">= 3.1, <= 3.1.7",3.1.8,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,GHSA-w9ph-q4h9-rwq6,CVE-2014-8684,https://api.github.com/advisories/GHSA-w9ph-q4h9-rwq6,https://github.com/advisories/GHSA-w9ph-q4h9-rwq6,CodeIgniter and Kohana vulnerable to PHP Object Injection,,reviewed,critical,,,GHSA-w9ph-q4h9-rwq6,GHSA,CVE-2014-8684,CVE,,2022-05-17T00:47:12Z,2023-08-16T23:04:19Z,2023-08-16T23:04:17Z,2017-09-19T19:29:00Z,,composer,codeigniter/framework,< 3.0.0,3.0.0,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,,composer,kohana/core,< 3.3.3,3.3.3,[],,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,GHSA-c2v7-j5gq-wcq4,CVE-2017-14775,https://api.github.com/advisories/GHSA-c2v7-j5gq-wcq4,https://github.com/advisories/GHSA-c2v7-j5gq-wcq4,Laravel Sensitive Data Exposure,,reviewed,medium,,,GHSA-c2v7-j5gq-wcq4,GHSA,CVE-2017-14775,CVE,,2022-05-17T00:34:22Z,2023-07-31T19:24:59Z,2023-07-27T00:46:27Z,2017-09-28T01:29:00Z,,composer,laravel/framework,< 5.5.10,5.5.10,[],CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.9,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,GHSA-j696-6m57-mcrv,CVE-2017-14498,https://api.github.com/advisories/GHSA-j696-6m57-mcrv,https://github.com/advisories/GHSA-j696-6m57-mcrv,Silverstripe CMS XSS Vulnerability,,reviewed,medium,,,GHSA-j696-6m57-mcrv,GHSA,CVE-2017-14498,CVE,,2022-05-17T00:29:00Z,2023-07-27T00:42:33Z,2023-07-27T00:42:17Z,2017-09-15T18:29:00Z,,composer,silverstripe/cms,< 3.6.1,3.6.1,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,GHSA-fwhr-g5r4-xgxf,CVE-2017-12849,https://api.github.com/advisories/GHSA-fwhr-g5r4-xgxf,https://github.com/advisories/GHSA-fwhr-g5r4-xgxf,Silverstripe CMS User Enumeration ,,reviewed,medium,,,GHSA-fwhr-g5r4-xgxf,GHSA,CVE-2017-12849,CVE,,2022-05-17T00:28:41Z,2023-07-26T23:10:12Z,2023-07-26T23:10:12Z,2017-10-12T15:29:00Z,,composer,silverstripe/cms,< 3.5.5,3.5.5,[],CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,,composer,silverstripe/cms,">= 3.6, < 3.6.1",3.6.1,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
